OCN,Org Name,CN,Cert
"683G","BCM One Cloud Communications, LLC","SHAKEN 683G","https://p.mtsec.me/2e5a/O4yDpKd4P91r.pem"
"683G","BCM One Cloud Communications, LLC","SHAKEN 683G","https://p.mtsec.me/2e5a/ciEtSsV7orAb.pem"
"684J","Fonative, Inc.","SHAKEN 684J","https://cr.sansay.com/684J/429C7C70711E3820F0B8E1DEAE6FF3262264CB77.pem"
"6874","Viaero Wireless","Viaero Wireless SHAKEN 6874","https://cdn-cr.cgah.tnsi.com/certs/707a2acb3852ef80a0144461abbbf848dfe45b51"
"688K","Call Hub Inc.","SHAKEN 688K Call Hub Inc.","https://cdn.cnxcdn.com/shaken/ec993ad525.crt"
"688K","CH22082024 688K","SHAKEN 688K Call Hub Inc.","https://callhub.46labs.com/callhub.pem"
"689H","FluentStream Technologies LLC","SHAKEN 689H","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11816.10793.pem"
"691J","Toly Digital Networks Inc","SHAKEN 691J","https://certificates.clearip.com/84c98183-b28e-415a-8dc4-ba02b9ca5418/27f1697886daf6710987ebe1e82f95a2.pem"
"692J","EssexTel Inc","SHAKEN 692J","https://essextel.peeredge.com/cert/U9FNez2N.pem"
"6940","Appalachian Wireless","Appalachian Wireless SHAKEN 6940","https://cdn-cr.cgah.tnsi.com/certs/1ad08815a367305dc038359652947c0e17ee05ba"
"694K","Icon Global Services Ltd","SHAKEN 694K Icon Global Services Ltd","https://xfone.us/brxjpch/8"
"696J","Telcentris Inc. dba Voxox","SHAKEN 696J Telcentris Inc. dba Voxox","https://cr.sansay.com/696J/429C7C70711E3820F0B8E1DEAE6FF3262264B5CB.pem"
"697J","Coeo Solutions","SHAKEN 697J","https://prod001-prod011-cr.rbbnidhub.com/OesNvM4ngz/6"
"697J","Coeo Solutions","SHAKEN 697J","https://prod001-prod011-cr.rbbnidhub.com/OesNvM4ngz/5"
"698K","Vitel Global Communication LLC","SHAKEN 698K","https://certs.telonium.net/25/95ce6176.crt"
"7008","Consolidated Telcom ND","Consolidated Telcom ND SHAKEN Cert 7008","https://cdn-cr.cgah.tnsi.com/certs/b6611ffc50b1fd72c8f64e468c93c1d5eea181e2"
"700H","Metro Fibernet LLC","SHAKEN 700H","https://cr-partner.ccid.neustar.biz/ccid/authn/v2/certs/142.735"
"701J","MASH Telecom","SHAKEN 701J","https://ssc.getsipnav.com/certs/1b45d7701464b37e26ba8a8a9e1d0a7a4fc68285"
"703J","Ytel Inc.","SHAKEN 703J","https://cr.sansay.com/703J/429C7C70711E3820F0B8E1DEAE6FF3262264C04D.pem"
"704J","Clearly Ip Inc","SHAKEN 704J","https://r.stir.tel/704J/260312152450Z/cert.pem"
"706J","TCN","SHAKEN 706J","https://certificates.transnexus.com/706J/50ecc27e-770a-4239-a994-dddc8c4c95d9.pem"
"7076","Midcontinent Communications","SHAKEN 7076","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11158.10790.pem"
"707J","TextNow Inc","SHAKEN 707J","https://pki.tncp.textnow.com/stage-2024/stir-shaken-textnow-cert.pem"
"709J","Low Latency Communications LLC","SHAKEN 709J","https://cr-partner.ccid.neustar.biz/ccid/authn/v2/certs/77.598"
"709K","Coastal Redwood Networks LLC","SHAKEN 709K","https://certs.telonium.net/24/772a7300.crt"
"710A","Allo Communications LLC","SHAKEN 710A","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11438.10759.pem"
"711K","Contactivity Corp.","SHAKEN 711K","https://ssc.getsipnav.com/certs/2b0bc92ebf4882b7c359a5c9b1894e9170775f99"
"7126","Altice USA","SHAKEN 7126","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11629.10763.pem"
"712J","ANPI Business, LLC","SHAKEN 712J","https://cr-partner.ccid.neustar.biz/ccid/authn/v2/certs/87.752"
"712K","Voipedia","Voipedia_1729536460984 SHAKEN 712K","https://certs.icallr.com/712K/voipedia.pem"
"715J","CoreDial, LLC","SHAKEN 715J","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11430.10576.pem"
"715K","Telorca LLC","SHAKEN 715K","https://certificates.peeringhub.io/715K/715K.crt"
"719J","ConnectMe, LLC","SHAKEN ConnectMeVoice 719J","https://cr.sansay.com/719J/429C7C70711E3820F0B8E1DEAE6FF3262264AE1A.pem"
"722J","EvolveIP LLC","SHAKEN 722J","https://certificates.transnexus.com/722J/2110a634-d0e6-486a-8ec6-43d133864a46.pem"
"726J","Votacall Inc","SHAKEN 726J","https://certificates.clearip.com/88dbb645-62bf-4d40-960c-4e8e3223880f/41c52e78671ec261acf8ecb10f5ce62c.pem"
"727K","DIAL WORLD COMMUNICATIONS LLC","DIAL WORLD COMMUNICATIONS LLC_1724804850035 SHAKEN 727K","https://certificates.peeringhub.io/727K/qjDisELB/727K.crt"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CBA6.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CB6E.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CCD8.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CA52.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CC6C.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CD67.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CB25.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CA75.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CA9B.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CC4C.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CCB4.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CD8D.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CC90.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CB49.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CADE.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CABB.pem"
"731K","DialedIn","SHAKEN DialedIn 731K","https://cr.sansay.com/731K/429C7C70711E3820F0B8E1DEAE6FF3262264CDB1.pem"
"733J","Wiretap Telecom","SHAKEN 733J","https://certificates.clearip.com/257dc117-4652-4444-9058-fceb2d81e92c/9a306425656f2925abcaa28790cb4a06.pem"
"735J","AVOXI Inc.","SHAKEN 735J","https://certificates.clearip.com/11124177-79f3-48b2-867a-386d4dc61c99/3aecc4434d56a111616e0156351f1929.pem"
"736J","Masergy Communications","SHAKEN 736J","https://certificates.transnexus.com/736J/c98eac7f-4658-48e9-a3ca-a5d83ed0d99b.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/BO1kvIYPGY7v.pem"
"738J","BCM One Cloud Communications Inc","SHAKEN 738J","https://certs.iverify-aninetworks.net/bcm_20260416.crt"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/D6qzNN7ctaNQ.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/evz95w0GKsv-.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/Ge3vHbJHfurV.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/eEjn7NddDQxa.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/EtIFaeui0W0_.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/Re2jRXpGvFEb.pem"
"738J","SkySwitch","SHAKEN 738J","https://certificates.transnexus.com/738J/711534b8-9aec-4080-89c8-9ae7997e45ed.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/V8vu_HtmUIyR.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/HJUlTK6WMgid.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/BcqtDkO4A-zT.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/HqwEr_EWb1JD.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/QiPWo72w__z6.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/RjNa6Tii5tVa.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/OPgRxJLpDYk0.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/Wge4OI6NCpDD.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/QHsmkMcY9tCl.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/WeAiQ2-HzGzs.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/fl0kGGPA981y.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/Ljxj9uXodTIa.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/F0RSRXbOkI6h.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/Obqu1m7EZ0w_.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/Er_myPjSjflJ.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/FNiZkNKcBUSY.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/MH7FcreW672a.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/JJfjXMlgGjRY.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/evqet37OJB9g.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/G15EqKjR9bAL.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/DOjPNlJb4WZw.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/F4WnUEla1gbq.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/TXj0qBbh6MK8.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/cut4yYORB0l_.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/GNWVmd4tvNDe.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/Akan81y45-tg.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/Re1D5vTrH4mx.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/ERwEqR4RteUr.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/dSjlB6ch5yZd.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/OnAN-e9FKwRs.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/PoupH4jvbJBJ.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/PpyxUgqiNaiM.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/Q81KtCOY1obE.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/CqM7fr6pFZOv.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/BJeWOvxLahiH.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/Fz3ugZm0ABBV.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/ahfBv1wyMe43.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/NS1YukdpsJzJ.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/PtwKhac9csI3.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/Khl6AP0CVjfQ.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/Zn8NszDr-b8n.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/S_Zmv0olRPQJ.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/MjMB3f_o1OUD.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/ZMFQrgRv4_Xg.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/PmnkU5g1-erS.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/OytJSLyAmelX.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/BSz5mWEDciXH.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/MLkR7Ph1g1hY.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/JRzqDskeI3Fx.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/NIdvD997wyzv.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/AdM3chqN19Zu.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/P4h_oHfIOE-y.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/DpLPNxbEmcKq.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/GUxm0pFwC0Kq.pem"
"738J","BCM One Cloud Communications, LLC","SHAKEN 738J","https://p.mtsec.me/2e5a/c2vyNgMqX1aC.pem"
"739J","Unified Global Solutions LLC","SHAKEN 739J","https://cr-partner.ccid.neustar.biz/ccid/authn/v2/certs/158.668"
"742D","Avid Communications","Avid Communication SHAKEN 742D","https://cdn-cr.cgah.tnsi.com/certs/0cd04dcda95032f0305055d449d60db49bfd1b0a"
"742D","Avid Communication","Avid Communication SHAKEN Cert 742D","https://cdn-cr.cgah.tnsi.com/certs/c63aca77c3a44dad9b6d8b9a53b4290e114140b8"
"744J","Teleinx, LLC","Teleinx, LLC_1730756614004 SHAKEN 744J","https://certificates.peeringhub.io/744J/YKyL2ekt/744J.crt"
"7453","U. S. Telepacific Corp","U. S. Telepacific Corp SHAKEN 7453","https://qcall.meta.tpx.net/certs/tpx2024certchain.crt"
"745J","TextMe Incorporated","SHAKEN 745J","https://textme-stirshaken.s3.us-west-2.amazonaws.com/textme_20250927.pem"
"745K","beltalk","beltalk solutions LLC_1747253421716 SHAKEN 745K","https://certificates.peeringhub.io/745K/CFHznOHy/745K.crt"
"747J","Magic Apple","SHAKEN 747J","https://certificates.clearip.com/9e31f6fe-cfd3-49cc-b9fc-22963012a8d7/aa1d5019d93764014384bdc00703b7cb.pem"
"750J","Microtalk Europe Limited","SHAKEN 750J","https://cdn.cnxcdn.com/shaken/bb327a8979.crt"
"755J","CMSInter.net LLC","SHAKEN 755J","https://certs.telonium.net/24/da9f839e.crt"
"756J","DIDCentral LLC","DiDCentral LLC SHAKEN 756J","https://ssc.getsipnav.com/certs/8b81e0419ab8f0d550a87055c9009b3455de57ed"
"7575","Lumen","SHAKEN 7575","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/12837.10768.pem"
"758J","Convoso","SHAKEN Convoso 758J","https://stirshaken.s3.us-west-1.amazonaws.com/stirshaken.pem"
"7608","Buckeye ","Buckeye SHAKEN Cert 7608","https://cdn-cr.cgah.tnsi.com/certs/80ac3a7475bf118d59c0c864b846ca67cf17d5e9"
"760K","Last Mile Corp.","SHAKEN 760K","https://ssc.getsipnav.com/certs/6bc459fc6b5d5a3c8957f5d04c4f5d75461700a6"
"7615","RCN","RCN SHAKEN Cert 7615","https://cdn-cr.cgah.tnsi.com/certs/a23201bf22dbf58314c267f8d2dc304ff278000d"
"765J","Verge Network Solutions LLC","SHAKEN 765J","https://cr-partner.ccid.neustar.biz/ccid/authn/v2/certs/129.571"
"7661","Cox Communications Inc","SHAKEN 7661","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11126.10897.pem"
"766C","France Telecom Corporate Solutions LLC","SHAKEN 766C","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11182.10890.pem"
"772J","VoIP Essential LLC","SHAKEN 772J","https://www.voipessential.com/certs/qxHaMBKwkLyNA3gtdQh4E5.crt"
"773J","Binary Ventures Inc","SHAKEN 773J","https://sti.comsapi.com/773j/ca.crt"
"774D","Smithville Communications CLEC","Smithville Communications CLEC SHAKEN Cert 774D","https://cdn-cr.cgah.tnsi.com/certs/05eb1b2fde3d68f2deffd36d9fadf8c3e42e3272"
"776J","2600HZ INC","SHAKEN 776J","https://cr-partner.ccid.neustar.biz/ccid/authn/v2/certs/278.621"
"776K","ActionVox","SHAKEN 776K","https://cr.sansay.com/776K/429C7C70711E3820F0B8E1DEAE6FF3262264C47A.pem"
"777G","Sangoma","SHAKEN Sangoma 777G","https://cr.sansay.com/777G/429C7C70711E3820F0B8E1DEAE6FF3262264AB61.pem"
"7785","GCI","GCI SHAKEN Cert 7785","https://cdn-cr.cgah.tnsi.com/certs/f4b0a304bfb6f3db28f8eab0011a9c643d91849a"
"779J","Televergence Solutions Inc","SHAKEN Televergence Solutions Inc 779J","https://cr.sansay.com/779J/429C7C70711E3820F0B8E1DEAE6FF3262264CC22.pem"
"779J","Televergence Solutions Inc","SHAKEN Televergence Solutions Inc 779J","https://cr.sansay.com/779J/429C7C70711E3820F0B8E1DEAE6FF3262264CD80.pem"
"779J","Televergence Solutions Inc","SHAKEN Televergence Solutions Inc 779J","https://cr.sansay.com/779J/429C7C70711E3820F0B8E1DEAE6FF3262264CD5A.pem"
"779J","Televergence Solutions Inc","SHAKEN Televergence Solutions Inc 779J","https://cr.sansay.com/779J/429C7C70711E3820F0B8E1DEAE6FF3262264CC64.pem"
"779J","Televergence Solutions Inc","SHAKEN Televergence Solutions Inc 779J","https://cr.sansay.com/779J/429C7C70711E3820F0B8E1DEAE6FF3262264CCA7.pem"
"779J","Televergence Solutions Inc","SHAKEN Televergence Solutions Inc 779J","https://cr.sansay.com/779J/429C7C70711E3820F0B8E1DEAE6FF3262264CCCB.pem"
"779J","Televergence Solutions Inc","SHAKEN Televergence Solutions Inc 779J","https://cr.sansay.com/779J/429C7C70711E3820F0B8E1DEAE6FF3262264CDA4.pem"
"779J","Televergence Solutions Inc","SHAKEN Televergence Solutions Inc 779J","https://cr.sansay.com/779J/429C7C70711E3820F0B8E1DEAE6FF3262264CC44.pem"
"7804","TDS Telecom","TDS Telecom SHAKEN Cert 7804","https://cdn-cr.cgah.tnsi.com/certs/35db85c681cd72f18e564492a27fd418bc58be28"
"782J","AM Communication Labs Inc.","SHAKEN 782J","https://cr.sansay.com/782J/429C7C70711E3820F0B8E1DEAE6FF3262264C6F2.pem"
"782K","SIMPLEVOIP LLC","SHAKEN 782K","https://cr-partner.ccid.neustar.biz/ccid/authn/v2/certs/301.642"
"785K","TechRx LLC","SHAKEN 785K","https://certs.telonium.net/25/3b479ca6.crt"
"786E","Telesystem","Telesystem SHAKEN Cert  786E","https://cdn-cr.cgah.tnsi.com/certs/1119f8a66803e30896e315d1e9766b55ab10e7f9"
"791K","925 Telecom LLC","SHAKEN 791K","https://ssc.getsipnav.com/certs/abf66d22339de1cea2f7c85b7e66c4ab1206c5ad"
"800J","Plivo Inc","Plivo Inc","https://certificate.zt.plivo.com/cert20260408.crt"
"804J","QuestBlue Systems Inc","SHAKEN 804J","https://customer.questblue.com/assets/questblue_shaken.cer"
"8052","Granite Telecommunications LLC","SHAKEN 8052","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11282.10436.pem"
"807J","SipPhony LLC","SHAKEN 807J","https://certificates.transnexus.com/807J/7a1ed9e2-c9bd-48b2-b4bd-8fff52e3c165.pem"
"807J","SipPhony LLC","SHAKEN 807J","https://certificates.transnexus.com/807J/50333fe0-134b-4438-a13b-eb1d904c135a.pem"
"811J","Alianza","prod SHAKEN 811J","https://api.alianza.com/v2/stir-shaken/certs/b45a4083-1554-4412-b5fc-bbd2c027091e/key.crt"
"811K","VaultTel Solutions Inc","VaultTel Solutions Inc_1720802660210 SHAKEN 811K","https://cdn.cnxcdn.com/shaken/b52cc7c2ce.crt"
"815G","382 Communications","SHAKEN 815G","https://certificates.transnexus.com/815G/289fb6c6-a393-417d-a28b-16120b5ec7ce.pem"
"815J","DLS Internet Services","SHAKEN DLS Internet Services 815J","https://cr.sansay.com/815J/429C7C70711E3820F0B8E1DEAE6FF3262264CADF.pem"
"816J","Arbeit","SHAKEN 816J","https://cr.sansay.com/816J/429C7C70711E3820F0B8E1DEAE6FF3262264C02F.pem"
"816K","Carrier Connect Corp","ccctelecom.com","https://www.ccctelecom.com/816K.pem"
"819H","BluIP Inc.","SHAKEN 819H","https://certificates.clearip.com/3c4ce448-386b-4d47-a276-7fe32e380a83/3ad3c202da7075c89e5dce33a1af7cbf.pem"
"819J","Crexendo Business Solutions","SHAKEN 819J","https://cr-partner.ccid.neustar.biz/ccid/authn/v2/certs/146.614"
"821J","Bluerock Communications LLC","SHAKEN 821J","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11535.10907.pem"
"824K","Telecom Business Network LLC","Telecom Business Network LLC_1731008761381 SHAKEN 824K","https://certificates.peeringhub.io/824K/z6AY678S/824K.crt"
"825J","Rural Telecom Experts Inc","SHAKEN 825J","https://eon.peeredge.com/cert/5WwVcH7G.pem"
"827K","ARit services LLC","ARit services LLC_1746812115427 SHAKEN 827K","https://certificates.peeringhub.io/827K/cOqyHAwz/827K.crt"
"828J","IPSBS Managed Services LLC","SHAKEN IPSBS Managed Services LLC 828J","https://cr.sansay.com/828J/429C7C70711E3820F0B8E1DEAE6FF3262264CAD2.pem"
"828J","IPSBS Managed Services LLC","SHAKEN IPSBS Managed Services LLC 828J","https://cr.sansay.com/828J/429C7C70711E3820F0B8E1DEAE6FF3262264CB62.pem"
"828J","IPSBS Managed Services LLC","SHAKEN IPSBS Managed Services LLC 828J","https://cr.sansay.com/828J/429C7C70711E3820F0B8E1DEAE6FF3262264CA44.pem"
"830K","Cebod Technologies LLC","SHAKEN 830K","https://certs.telonium.net/25/b3b00e31.crt"
"8331","CTS Telecom","CTS Telecom SHAKEN 8331","https://cdn-cr.cgah.tnsi.com/certs/71289d110a8664f62a9c8585e99f82aba104720e"
"839K","Sigma Broadband","SHAKEN 839K","https://cr.sansay.com/839K/429C7C70711E3820F0B8E1DEAE6FF3262264C3D1.pem"
"841J","Securus Technologies LLC","SHAKEN 841J","https://certificates.transnexus.com/841J/3f2f0a3e-aedc-4340-a8ab-f6184d71bcde.pem"
"845J","Dialect LLC","SHAKEN 845J","https://app.batchdialer.com/shakenv2.crt"
"8468","FirstLight Fiber Inc","SHAKEN 8468","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11272.10940.pem"
"846F","Mediacom Communications Corporation","Mediacom SHAKEN 846F","https://shaken.stir.mediacomcc.com/certs/mediacom2024certchain.crt"
"847K","BlueTech Networks LLC","SHAKEN 847K","https://ssc.getsipnav.com/certs/5f59d0c87a925e0ea0ef9f65214302711b824131"
"849K","FlowVOIP","FlowVOIP LLC._1744088504457 SHAKEN 849K","https://certificates.peeringhub.io/849K/5VrTk4Aq/849K.crt"
"8526","MetTel","SHAKEN 8526","https://certificates.transnexus.com/8526/b12d68b2-b704-4de8-89eb-381c7e367476.pem"
"854J","S-NET Communications Inc","SHAKEN 854J","https://cr.ccid.neustar.biz/ccid/authn/v2/certs/11541.10421.pem"
"854K","UHK Networks LLC","SHAKEN 854K","https://ssc.getsipnav.com/certs/35b6438acf154c4814d7c3cf8cc0f4e03d75b23b"
"855K","All Access Telecom Inc.","allaccesstelecom.com","https://q2c.allaccesstelecom.com/static/855K-cert.pem"
"860K","NTT Cloud Communications","SHAKEN 860K","https://certificates.transnexus.com/860K/2619a7fe-fa03-4170-9b83-2917562225d0.pem"
"861J","On","On Air Telecom LLC_1742832914104 SHAKEN 861J","https://onairtel.46labs.com/onairtel.pem"
"863J","Contact Center Specialists LLC","SHAKEN 863J","https://ssc.getsipnav.com/certs/68420390b1e14ecc52d1930ae16ae6935449956c"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CDCD.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CA91.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CCAA.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CA46.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CBBF.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CD83.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CA00.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CD5D.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CA6A.pem"
"864J","BareTelecom","SHAKEN BareTelecom 864J","https://cr.sansay.com/864J/429C7C70711E3820F0B8E1DEAE6FF3262264CCF2.pem"
